MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,
49.3780,68.7904,4732.1145,36.3045,76690.1422,20.9419,61.9238,1.3199,-1.1427,0.5737,-0.2991,-0.6943,0.3619,-0.2001,38.1824,48.1032,2313.9190,34.2184,49319.6211,14.3860,45.2130,1.4217,-1.1218,0.7307,-0.3548,-0.6211,-17.8447,3.6850,HO
46.5358,65.6935,4315.6243,35.4000,73417.4668,21.1606,60.5803,1.3284,-1.1659,0.5809,-0.2899,-0.5523,0.2201,-0.0984,37.5092,47.7993,2284.7754,34.1671,48183.5495,14.5145,42.4424,1.3980,-1.0877,0.7212,-0.3683,2.7768,0.0088,0.5577,HO
47.5564,67.9094,4611.6885,34.3000,74557.0456,19.4097,56.2781,1.2972,-1.1214,0.5684,-0.2814,-2.8202,2.5941,-0.4071,36.9712,48.4741,2349.7406,32.2306,46330.3414,13.3400,40.4714,1.4568,-1.1679,0.7807,-0.3835,3.7663,-30.4608,5.2325,HO
50.1989,68.0818,4635.1113,35.5611,81758.6363,22.4551,65.3693,1.2802,-1.1178,0.5521,-0.2821,-0.5900,0.1679,-0.1978,34.6492,43.9359,1930.3614,34.1317,47809.9805,16.5252,44.2336,1.3657,-1.0856,0.7310,-0.3785,4.1218,0.4339,0.9979,HO
44.3693,61.0559,3727.7924,36.8000,73029.9671,22.5113,62.3812,1.3012,-1.1382,0.5572,-0.2916,-0.5180,0.2145,-0.0810,32.9475,42.0390,1767.2744,32.9323,44439.2577,15.3962,41.2738,1.3834,-1.0881,0.7108,-0.3478,4.2020,0.7311,0.4007,HO
45.3474,62.0086,3845.0705,35.5210,70594.1316,20.8020,59.2982,1.3098,-1.1180,0.5511,-0.2891,-0.4301,0.2259,-0.1090,33.1782,42.6964,1822.9599,32.9676,45400.1427,14.7705,41.1178,1.3738,-1.0820,0.7279,-0.3718,2.4076,0.2231,0.2031,HO
35.7695,50.4938,2549.6233,34.7870,55877.3265,17.7031,47.6429,1.3481,-1.2105,0.7319,-0.3874,-1.3205,0.4530,-1.7342,178.8239,263.5783,69473.4995,32.5289,233932.2484,18.3602,73.8934,1.5172,-1.3105,0.7778,-0.3755,-10.3645,-116.3261,-3.1284,WE
53.4909,70.0335,4904.6931,34.8697,75671.5957,20.8521,66.0652,1.4987,-1.3278,0.8032,-0.3544,-2.4281,-0.0149,-0.8478,217.9293,286.5303,82099.5577,34.2013,294733.5154,22.2445,89.2285,1.4848,-1.2577,0.7121,-0.3391,3.0928,-3.5044,-0.5653,WE
49.2875,66.4423,4414.5754,34.2942,67678.3043,18.5977,61.4122,1.5461,-1.3513,0.7991,-0.3395,-0.1000,0.1926,-0.2982,179.9521,231.5388,53609.8687,32.8016,240116.8934,21.2968,86.9327,1.4875,-1.2516,0.6907,-0.3445,0.5826,1.6129,0.6206,WE
36.3536,48.8154,2382.9427,34.3750,56709.6692,19.3052,53.4988,1.3691,-1.2437,0.7280,-0.3695,-0.3981,-0.8760,-1.8278,190.1524,255.7542,65410.1912,32.2051,261717.6803,19.7211,82.8187,1.4619,-1.2563,0.7027,-0.3500,-10.2826,-92.1102,-10.0033,WE
31.9463,40.9987,1680.8818,33.3832,47996.8586,19.7703,50.1747,1.3390,-1.1531,0.6768,-0.3565,-0.5375,0.6627,-0.0940,168.7424,215.8920,46608.8579,32.1251,231494.1861,20.2186,85.9414,1.4421,-1.1923,0.6422,-0.3176,1.6925,1.9788,-0.6627,WE
26.5189,33.8868,1148.3132,32.2854,39694.7482,17.7733,41.8872,1.3160,-1.1151,0.6765,-0.3690,-0.2689,0.3703,-0.1378,142.4501,185.3904,34369.5968,32.8336,190990.7436,19.3500,83.1000,1.4420,-1.1741,0.6395,-0.3252,1.8324,1.7028,0.2786,WE
24.9460,33.1169,1096.7260,31.5369,36298.7947,14.8278,37.1942,1.3530,-1.1167,0.6712,-0.3601,-0.3697,0.4425,-0.0765,136.4107,186.4239,34753.6141,30.9335,172042.0394,17.8341,80.3775,1.5925,-1.3438,0.7280,-0.3197,0.9975,1.7440,-0.0968,WE
