MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
88.2322,108.7434,11825.0568,32.6000,30937.3294,23.0461,89.1784,1.5954,-1.5202,0.9087,-0.4189,4.8678,1.5060,0.3438,29.9246,37.2151,1384.8829,33.4000,11691.6244,18.4369,53.9078,1.2180,-1.0423,0.5966,-0.3782,-6.5631,-12.8482,6.6800,WE,40
92.8259,117.0136,13691.8857,32.0000,32860.8899,23.4469,90.1804,1.6499,-1.6154,0.9749,-0.4019,-0.0877,0.5851,0.4062,31.1608,39.5760,1566.2278,36.2000,12751.7798,21.4429,55.9118,1.1990,-1.0547,0.6512,-0.4050,-1.9974,-3.2722,2.3576,WE,40
88.6280,111.9786,12537.3819,31.8000,32183.8249,23.6473,90.7816,1.5505,-1.4538,0.8407,-0.3569,-0.4920,0.3352,0.1003,29.4958,37.4899,1405.4927,39.0000,12360.2889,24.4489,55.5110,1.1806,-1.0617,0.6984,-0.4235,0.0125,-1.7002,0.3513,WE,40
70.8953,88.8693,7897.6234,34.0000,27316.2381,26.2525,89.1784,1.4291,-1.3125,0.7462,-0.3561,-0.5100,0.1607,0.2234,24.2915,29.9149,894.8434,40.6000,10510.8375,25.8517,52.3046,1.1243,-0.9994,0.6194,-0.3607,0.9253,0.0823,0.0085,WE,40
57.4282,73.0885,5341.8426,37.0000,22604.7874,23.8477,84.5691,1.3877,-1.2755,0.7265,-0.3335,-0.5358,0.2610,-0.0432,20.7847,26.5556,705.1367,40.8000,9490.4745,24.6493,46.8938,1.0977,-0.9847,0.5650,-0.3137,0.8185,1.0673,-0.5001,WE,40
60.5265,77.4068,5991.7996,36.8000,22347.0334,21.0421,83.7675,1.4887,-1.3562,0.7871,-0.3285,-0.4853,0.1150,-0.1997,20.3409,26.8066,718.5525,38.8000,9568.4094,23.6473,46.8938,1.1633,-1.0631,0.6016,-0.2994,-0.0607,0.8626,-0.2584,WE,40
57.0323,74.4124,5537.1617,37.8000,21651.4661,24.0481,81.9639,1.5119,-1.4136,0.8246,-0.3440,-0.4041,-0.0412,0.1414,19.6723,25.5002,650.2157,37.4000,9161.1590,23.2465,45.6914,1.1932,-1.1346,0.6983,-0.3625,0.2672,0.7218,-0.2605,WE,40
51.9915,66.6121,4436.9274,35.8000,19187.6248,23.2465,79.5591,1.4929,-1.3822,0.7886,-0.3431,-0.7631,0.0782,-0.1000,19.1434,23.9519,573.5804,36.0000,8382.5233,21.4429,41.2826,1.1328,-1.0509,0.6456,-0.4002,0.6936,1.3447,-0.6928,WE,40
51.3356,64.9983,4224.6792,31.8000,18457.5678,21.4429,79.9599,1.4301,-1.2744,0.7327,-0.3408,-0.5763,0.0021,-0.2037,19.0239,23.8252,567.6350,33.6000,7952.4065,19.0381,38.4770,1.1328,-0.9850,0.6062,-0.3710,0.4739,1.2636,-0.4751,WE,40
50.7493,65.0184,4226.6684,32.6000,18766.8516,21.8437,80.5611,1.4083,-1.2507,0.7099,-0.3186,-0.2771,0.0514,0.0552,18.5883,23.5835,556.1514,35.6000,7529.3279,16.6333,36.0721,1.0900,-0.8567,0.5455,-0.3771,0.4235,0.1223,-0.2627,WE,40
67.7814,87.7931,7707.4947,32.6000,25551.6509,22.4449,86.3727,1.5092,-1.4421,0.8566,-0.3828,-0.0625,0.2067,0.0957,21.1150,27.5282,757.8025,35.6000,8956.2987,17.2345,42.2846,1.1517,-0.9731,0.5390,-0.3119,0.0119,-1.1020,0.0434,WE,40
68.4727,87.2744,7616.8126,33.2000,24838.7791,21.2425,85.1703,1.4953,-1.3991,0.8289,-0.3788,0.0234,0.0498,0.1333,19.8054,26.0177,676.9210,32.4000,8650.3261,16.6333,40.0802,1.1463,-1.0039,0.5525,-0.3026,0.3740,-0.5928,0.1796,WE,40
59.7233,77.5821,6018.6181,33.8000,20394.1889,20.2405,81.7635,1.4615,-1.2617,0.7532,-0.3848,-0.3939,0.0736,0.0047,20.1028,26.6086,708.0007,33.8000,8044.8530,15.8317,37.0741,1.1869,-0.9632,0.6583,-0.4165,0.6786,0.2933,-0.3083,WE,40
57.4380,76.1980,5805.6965,34.0000,21240.5891,22.6453,84.5691,1.4747,-1.3374,0.7881,-0.3860,-0.4999,0.1814,-0.1614,21.2324,28.6628,821.2468,37.4000,8605.5761,17.6353,40.2806,1.2739,-1.0906,0.7282,-0.4398,0.5616,0.3991,-0.3002,WE,40
54.1847,68.9048,4747.5661,34.8000,21616.5532,24.6493,86.9739,1.4543,-1.3863,0.7935,-0.3820,-0.2257,-0.0115,0.0334,41.8119,56.9616,3244.6230,34.2000,13918.2603,18.8377,56.5130,1.2123,-0.8520,0.5757,-0.4119,0.7415,0.3198,0.0349,WE,40
56.6493,70.9186,5029.2282,35.2000,20436.3825,22.6453,85.5711,1.4592,-1.3090,0.7908,-0.3807,-0.2014,0.0395,0.0458,49.5654,61.8773,3828.6713,31.0000,15146.2122,19.0381,60.5210,1.1851,-0.7765,0.5194,-0.3952,0.7891,0.3120,-0.1049,WE,40
50.4517,64.4532,4154.0985,34.6000,17535.1980,21.6433,79.7595,1.4391,-1.2362,0.7668,-0.3759,-0.3492,0.0570,-0.2369,28.5192,36.1216,1304.7683,36.2000,9628.6296,16.6333,43.6874,1.1371,-0.7510,0.5002,-0.3617,0.6939,0.5534,-0.1431,WE,40
45.7532,58.4397,3415.2012,35.2000,17633.1882,24.4489,78.1563,1.3798,-1.2450,0.7251,-0.3561,-0.2986,0.0098,-0.0304,20.1080,25.3312,641.6596,40.6000,8199.7487,15.6313,38.2766,1.1222,-0.8902,0.6463,-0.3962,0.6884,0.3397,-0.1488,WE,40
19.3512,25.0291,626.2805,28.6000,6249.7697,15.0301,46.8938,1.5069,-1.3256,0.8725,-0.4400,1.0285,1.2317,0.3108,15.9722,20.8749,435.7317,35.0000,7059.2102,15.2305,31.8637,1.1539,-1.0165,0.5770,-0.3475,-14.3683,-67.0758,-5.4496,WE,42
39.0284,51.4187,2643.8425,29.4000,12601.1918,19.4389,71.1423,1.5521,-1.4159,0.8916,-0.4629,4.8378,1.9949,1.0620,23.3588,31.6000,998.5532,36.2000,9793.0168,20.8417,46.8938,1.2568,-1.0894,0.6751,-0.4002,-6.5655,-39.5885,1.8369,WE,42
57.7256,73.1373,5348.0627,34.0000,21523.0191,23.2465,84.9699,1.5323,-1.5404,0.9747,-0.4704,6.7202,2.1528,0.9439,27.9279,36.1966,1310.1840,38.0000,11804.9821,21.8437,56.1122,1.2016,-1.0649,0.6882,-0.4317,-6.9667,-13.9896,6.6987,WE,42
79.1138,102.5963,10524.9392,37.0000,31778.9956,26.4529,89.1784,1.5011,-1.5366,0.9263,-0.4297,7.7788,3.3858,1.5808,27.9058,35.4931,1259.7410,40.6000,11842.3601,20.8417,54.3086,1.1495,-1.0134,0.5989,-0.3742,-4.6502,-2.6573,2.6895,WE,42
89.4204,114.0454,13006.2415,35.8000,35036.7771,26.2525,90.1804,1.5019,-1.5037,0.9272,-0.4272,3.7928,1.8833,0.9627,26.2346,33.9192,1150.5120,38.4000,10703.8765,19.8397,47.4950,1.1506,-0.9674,0.5560,-0.3509,0.6358,0.4203,-3.3964,WE,42
79.8998,103.3910,10688.5357,35.4000,31383.1089,24.2485,89.9800,1.4784,-1.4432,0.8643,-0.3947,-3.3814,0.2341,-0.1680,24.3262,31.5841,997.5553,39.2000,10479.8521,20.8417,48.4970,1.0928,-0.9286,0.5623,-0.3730,0.6680,-0.1391,-1.3535,WE,42
76.7946,97.0929,9427.0197,33.0000,29038.5401,22.2445,88.7776,1.4820,-1.4050,0.7958,-0.3638,-2.9306,1.1930,0.4552,22.3742,29.2185,853.6484,39.0000,9997.7058,21.0421,47.2946,1.0930,-0.9509,0.5587,-0.3576,0.3640,0.2667,0.7468,WE,42
78.9836,98.7677,9755.0563,35.2000,29157.5686,19.8397,87.9760,1.4700,-1.3835,0.8565,-0.3994,-0.9458,0.4505,0.2875,21.7684,28.1243,790.9459,37.4000,9949.0713,21.0421,48.0962,1.1040,-0.9710,0.5237,-0.3016,0.8503,-0.1029,-0.2498,WE,42
76.5611,96.7666,9363.1535,35.8000,28306.5296,21.2425,88.1764,1.5073,-1.4235,0.8859,-0.3856,-0.2617,-0.1668,-0.0563,22.0256,28.4203,807.6576,39.2000,10090.1606,21.0421,48.4970,1.0421,-0.8593,0.4468,-0.2548,1.2912,0.1047,-0.7029,WE,42
75.5549,94.1925,8872.2126,33.2000,27689.4479,23.2465,89.7796,1.5601,-1.4877,0.9371,-0.4083,-0.7007,0.2412,0.3623,19.5278,24.8725,618.6353,39.0000,9404.3030,21.6433,46.2926,1.0113,-0.9132,0.5326,-0.3304,1.0605,0.7841,0.1114,WE,42
66.7906,84.5499,7148.6499,36.4000,25601.5511,23.2465,87.5752,1.4861,-1.3990,0.8525,-0.3665,-0.8797,0.0043,0.2108,17.6686,22.6283,512.0358,39.2000,8472.0682,20.8417,40.8818,1.0009,-0.9616,0.5912,-0.4208,0.6634,0.7104,0.2550,WE,42
59.1506,75.1614,5649.1939,37.0000,23258.5978,24.4489,84.5691,1.4639,-1.3771,0.7688,-0.3345,-0.3140,-0.1161,-0.1149,17.2761,22.2455,494.8510,38.2000,7759.0166,17.2345,36.4729,1.0418,-0.9217,0.5650,-0.4107,0.4517,0.6341,0.2564,WE,42
59.4356,76.9479,5920.9766,35.6000,22463.7353,24.4489,83.7675,1.4628,-1.3422,0.7722,-0.3590,-0.0699,0.0065,-0.3208,17.7378,22.6565,513.3145,38.2000,8173.9258,18.2365,38.8778,1.0329,-0.9595,0.5814,-0.4302,0.7654,0.6251,-0.0056,WE,42
55.2770,71.0157,5042.9960,32.6000,20460.2802,23.6473,84.1683,1.4624,-1.2911,0.7097,-0.3163,-0.0629,-0.1128,-0.1959,17.4415,22.2565,495.3496,39.6000,8342.6898,21.8437,41.0822,0.9778,-0.9254,0.5517,-0.4062,0.3803,0.6424,-0.2529,WE,42
52.4047,65.7147,4318.4252,33.8000,19581.8812,23.0461,82.7655,1.3888,-1.2160,0.6625,-0.3340,-0.1317,-0.0069,0.0550,15.9345,20.2798,411.2661,38.0000,7660.4003,21.8437,39.4790,0.9720,-0.8855,0.5130,-0.3600,0.3688,0.8914,-0.2501,WE,42
51.5340,65.6553,4310.3360,36.0000,19466.8343,23.8477,80.5611,1.3959,-1.2681,0.7187,-0.3520,-0.1978,0.1963,0.0500,15.9759,20.2026,408.1419,40.4000,7594.9076,20.4409,38.2766,0.9429,-0.8216,0.5151,-0.3637,0.5882,1.0479,-0.0532,WE,42
48.2627,63.9076,4083.7199,35.4000,18721.5635,25.8517,80.7615,1.4661,-1.3876,0.7831,-0.3421,-0.3089,0.1596,0.1938,17.1079,21.8086,475.6162,42.8000,8380.6971,21.8437,40.6814,0.9437,-0.8724,0.5556,-0.3709,-0.0607,0.1168,0.0089,WE,42
44.0124,57.6743,3326.2201,35.8000,17729.4688,26.6533,82.1643,1.3819,-1.2909,0.7437,-0.3741,-0.1439,0.0388,0.1907,16.1776,20.6587,426.7669,40.2000,8055.0453,22.0441,38.6774,0.9407,-0.9242,0.5757,-0.4033,0.0201,-0.2139,0.0120,WE,42
47.5099,62.6465,3924.3590,37.6000,19259.4481,25.8517,84.5691,1.3025,-1.1396,0.6383,-0.3264,0.0565,0.0515,-0.0001,16.7757,21.6324,467.9588,38.0000,8019.1402,21.0421,38.4770,0.9699,-0.9084,0.5230,-0.3767,0.0725,0.1932,-0.1215,WE,42
44.9983,59.6664,3559.5407,37.6000,17331.1069,23.0461,82.1643,1.3151,-1.1023,0.6301,-0.3246,-0.1056,0.0230,-0.0591,17.0928,22.1495,490.5906,37.2000,8256.0732,21.0421,39.2786,0.9711,-0.9225,0.5055,-0.3565,-0.0981,0.0231,-0.1822,WE,42
46.8642,60.4807,3657.8789,36.4000,18076.8822,22.8457,81.7635,1.4347,-1.3109,0.7481,-0.3390,-0.0401,0.0515,-0.1360,16.4124,20.8398,434.2960,40.0000,8361.9807,21.2425,39.0782,0.8804,-0.8982,0.5687,-0.4062,0.2032,-0.0792,-0.0415,WE,42
47.5988,61.4791,3779.4482,37.6000,18205.2196,22.4449,79.9599,1.4392,-1.3263,0.7449,-0.3392,0.0039,0.0717,-0.1038,16.8821,20.9598,439.3059,42.8000,8692.8840,24.4489,40.8818,0.8043,-0.8337,0.4955,-0.3617,0.3148,-0.1791,-0.0042,WE,42
4.8520,6.5634,43.0690,21.0000,1940.4880,1.8036,3.6072,1.1152,-0.7567,0.5486,-0.2886,-0.0666,0.1092,-0.0350,3.5221,4.5731,20.9124,12.0000,1766.9901,0.0000,0.2004,0.7906,-0.5883,0.4452,-0.3593,0.1814,-0.2099,-0.0393,WE,43
13.9962,20.4945,419.9972,24.6000,4273.3995,8.6172,27.6553,1.4374,-1.1051,0.7447,-0.4083,0.5587,0.5388,-0.1108,6.2947,9.5475,91.1554,16.4000,2591.8651,2.0040,3.8076,1.1444,-0.8568,0.5019,-0.3422,-1.3897,-18.7269,-1.6400,WE,43
24.5110,30.7527,945.7088,28.6000,7626.5135,16.8337,59.3186,1.4465,-1.1458,0.7557,-0.4035,1.5787,1.2096,0.0581,12.5304,17.3677,301.6379,25.0000,4690.0491,6.6132,14.6293,1.2605,-1.0569,0.6810,-0.3931,-4.3137,-42.1254,-4.2271,WE,43
35.3566,46.4179,2154.5401,33.4000,12102.4552,20.4409,73.1463,1.4744,-1.2886,0.7945,-0.4078,2.6194,1.5542,0.2810,17.2582,23.1754,537.0931,33.4000,6875.6002,13.0261,27.0541,1.2043,-1.0259,0.6860,-0.3825,-13.7534,-52.4927,-7.6113,WE,43
53.5184,69.5571,4838.1867,36.6000,20581.1415,23.6473,82.5651,1.4226,-1.2797,0.7002,-0.3442,3.2734,2.2289,-0.1035,20.5752,26.9318,725.3221,36.4000,8510.0461,18.4369,37.8758,1.1713,-1.0393,0.6929,-0.4111,-11.7609,-47.0533,-6.5439,WE,43
81.3609,102.8814,10584.3147,38.0000,32476.9539,24.4489,89.9800,1.4198,-1.3659,0.8100,-0.3964,4.8955,3.0238,-0.8682,28.9708,37.3405,1393.9536,36.2000,12325.1451,22.2445,56.5130,1.1555,-1.0504,0.6447,-0.3777,-6.6935,-28.0121,0.6020,WE,43
87.9935,109.4153,11971.6967,38.8000,36246.0277,27.2545,92.1844,1.3755,-1.3227,0.7695,-0.3689,1.2091,1.3333,-0.4894,35.7869,44.6889,1997.0643,38.8000,15081.5554,24.2485,66.5331,1.1332,-0.9466,0.5620,-0.3113,-6.9406,-10.1537,2.5561,WE,43
94.0018,128.1699,16427.4231,39.0000,40776.6201,29.4589,91.5832,0.9963,-0.8163,0.4254,-0.2836,-2.1609,0.1311,0.4391,35.7047,44.8004,2006.8217,39.4000,15029.6197,23.4469,65.1303,1.1610,-0.9874,0.5918,-0.3246,-1.2464,-1.3057,0.7488,WE,43
98.3957,135.0182,18229.8842,36.4000,40686.1082,26.4529,92.9860,1.0510,-0.8407,0.4570,-0.2899,0.4961,0.6863,0.4672,32.2271,42.0168,1765.3586,37.2000,14034.3637,23.6473,62.7255,1.1712,-1.0731,0.6186,-0.3591,0.5768,-3.3435,1.7146,WE,43
73.6906,98.2880,9660.5252,35.2000,29193.8400,25.8517,90.7816,1.4568,-1.3848,0.8127,-0.3861,0.2929,-0.1014,0.3557,27.9659,36.7766,1352.5000,37.2000,11980.3204,24.0481,56.5130,1.1929,-1.0699,0.5953,-0.3474,0.9837,-1.0093,1.3789,WE,43
65.9736,85.3042,7276.7822,34.4000,25726.0198,26.4529,89.3788,1.4547,-1.3136,0.7209,-0.3250,-0.8084,-0.2635,0.4002,27.7567,35.7617,1278.8611,37.4000,11095.2466,22.6453,53.1062,1.2765,-1.1112,0.7251,-0.4180,1.0607,1.3066,-0.4082,WE,43
62.2628,82.8473,6862.9035,34.2000,23731.2759,24.0481,86.3727,1.4414,-1.2286,0.6099,-0.2432,-0.8025,0.0991,0.1424,25.5026,33.3455,1111.9137,38.0000,10113.9084,19.2385,46.4930,1.2292,-0.9991,0.6451,-0.3892,1.5739,1.3083,-0.5434,WE,43
57.9554,77.0477,5936.2235,34.2000,22167.3667,22.8457,82.3647,1.4633,-1.2964,0.6693,-0.2676,-0.1954,0.0900,-0.1421,22.6882,29.0919,846.2800,38.2000,9491.5170,19.6393,45.2906,1.1391,-0.8961,0.5171,-0.2980,1.0603,1.1465,0.1697,WE,43
60.3073,76.5835,5864.6821,33.6000,22533.6471,23.8477,83.9679,1.4998,-1.4184,0.8091,-0.3698,-0.0656,0.0589,0.1747,22.3309,28.6329,819.8454,37.4000,9565.0255,21.4429,48.0962,1.1380,-0.9275,0.5965,-0.3392,0.7019,0.0789,0.2650,WE,43
53.0663,67.6352,4574.5197,35.8000,20640.5247,26.8537,83.7675,1.4322,-1.3457,0.7695,-0.3700,-0.3355,-0.1570,0.1996,19.5815,25.5994,655.3280,36.0000,8480.8818,20.2405,41.8838,1.1201,-0.9240,0.6382,-0.3665,0.7687,0.4719,0.0129,WE,43
48.6256,62.7278,3934.7764,37.6000,19602.8303,26.4529,81.1623,1.3587,-1.2464,0.7128,-0.3466,-0.0534,-0.2340,-0.1539,18.3435,23.0221,529.9944,38.4000,8122.8878,20.6413,40.2806,1.0133,-0.8220,0.5856,-0.3802,0.3886,0.4836,0.2094,WE,43
51.7176,66.0875,4367.2724,36.8000,19375.4425,22.4449,80.3607,1.4241,-1.2872,0.7586,-0.3619,-0.2450,0.1907,-0.3439,18.0382,22.6935,514.9918,40.4000,8200.3458,20.4409,40.0802,1.0323,-0.8760,0.6110,-0.3982,0.1965,0.7696,-0.0899,WE,43
53.3101,68.4550,4685.5152,35.4000,19581.6130,22.8457,82.7655,1.4770,-1.3220,0.7670,-0.3459,-0.3800,0.1850,-0.2872,17.3733,22.4557,504.2572,38.6000,7876.1395,18.8377,35.8717,1.1154,-0.9922,0.6312,-0.3587,0.3422,0.5078,-0.1975,WE,43
54.6784,71.0472,5046.1087,35.2000,20667.8820,23.4469,82.3647,1.4957,-1.4105,0.7862,-0.3469,-0.4769,-0.2163,-0.1561,18.0672,22.9475,526.5868,36.4000,7795.1603,17.6353,34.8697,1.0826,-0.9209,0.5486,-0.2989,0.6200,0.1192,-0.4803,WE,43
58.5050,75.8593,5754.6231,34.2000,21500.7037,21.6433,82.5651,1.5231,-1.4371,0.8320,-0.3642,-0.5389,-0.0030,0.1899,18.7300,23.5384,554.0551,38.4000,8034.6055,19.8397,37.8758,1.0335,-0.8856,0.5534,-0.3641,0.9462,-0.2508,-0.5547,WE,43
65.1735,83.4015,6954.1522,35.0000,23427.2182,21.6433,85.3707,1.4666,-1.3400,0.8389,-0.4013,0.0915,0.3926,0.1484,19.3727,24.2610,588.5945,40.6000,8470.3979,21.6433,40.8818,1.0507,-0.9229,0.5521,-0.3869,0.8558,-1.3871,0.1039,WE,43
67.2002,86.8786,7547.3907,36.6000,22946.7730,20.6413,83.7675,1.4687,-1.2764,0.8005,-0.3827,0.2764,0.2712,-0.2262,20.3384,25.8129,666.2916,41.2000,8544.6953,19.0381,41.6834,1.1437,-0.9392,0.5448,-0.3182,0.3133,-0.9567,0.3611,WE,43
21.5992,32.1660,1034.6446,28.4000,6361.7721,12.8257,41.6834,1.5315,-1.2726,0.8370,-0.4742,2.1389,0.5464,0.0490,8.3161,11.9100,141.8488,23.4000,3580.4912,4.4088,7.4148,1.0843,-0.8907,0.5870,-0.4450,-1.7504,-38.9513,-0.5583,WE,44
38.7377,50.5862,2558.5293,30.4000,11456.6346,17.2345,67.5351,1.4701,-1.1437,0.6647,-0.3528,5.4030,1.0211,0.2272,13.2244,20.7597,430.9533,30.2000,5428.7482,9.0180,18.6373,1.2934,-1.0462,0.7204,-0.4360,-15.8853,-69.8682,-3.5479,WE,44
58.7904,76.5771,5864.0528,31.2000,20239.8912,20.0401,82.1643,1.4708,-1.2319,0.6027,-0.2791,6.0032,1.4365,-0.3829,19.6421,27.7623,770.7474,35.0000,8084.3165,14.2285,36.2725,1.1907,-0.9552,0.6113,-0.4186,-15.8102,-59.8066,-1.9210,WE,44
77.6964,98.6759,9735.2219,34.4000,31445.6917,23.8477,90.7816,1.4355,-1.3810,0.8252,-0.3853,5.6304,2.3786,0.5664,29.9682,41.6305,1733.0577,38.0000,12233.8853,22.6453,55.7114,1.2925,-1.0768,0.7196,-0.3844,-6.7397,-31.8353,5.7738,WE,44
86.4103,112.1759,12583.3930,38.0000,36621.1976,25.6513,91.7836,1.4793,-1.4820,0.9192,-0.3817,2.3921,1.5612,1.7488,33.2832,45.5510,2074.8844,40.0000,13696.2149,23.8477,60.7214,1.3432,-1.1845,0.8105,-0.3913,-4.8494,-10.3030,6.0037,WE,44
90.8827,116.2830,13520.8308,37.6000,37261.1540,25.4509,91.9840,1.4582,-1.4265,0.8230,-0.3486,0.6996,0.5058,1.0347,31.5459,40.9274,1675.0454,41.0000,13712.0780,21.8437,59.3186,1.1620,-1.0671,0.7066,-0.4058,-0.7841,-3.6811,3.6924,WE,44
81.8355,103.6140,10735.6612,37.6000,33063.0487,25.4509,89.9800,1.3620,-1.2748,0.7407,-0.3456,1.6460,0.2996,0.8509,30.5166,38.7727,1503.2368,42.4000,14150.9518,25.6513,61.5230,1.0420,-0.9698,0.5865,-0.3757,-0.5460,-2.4369,3.3911,WE,44
82.1021,107.2923,11511.5961,37.2000,32317.7303,25.4509,90.3808,1.4024,-1.2952,0.8192,-0.4050,1.2744,-0.0882,0.7562,26.8721,34.4674,1187.9814,41.6000,12915.7638,26.4529,59.1182,0.9912,-0.9198,0.5524,-0.3767,-0.0769,-1.1085,2.1701,WE,44
82.8026,107.7699,11612.9329,36.2000,34047.4339,27.2545,92.3848,1.4471,-1.3835,0.8478,-0.3797,0.9070,-0.0007,0.1135,29.2955,38.3828,1473.1375,42.4000,12710.5307,24.4489,57.5150,1.0938,-0.8664,0.6323,-0.3941,0.6001,-0.8964,1.2887,WE,44
75.4310,96.8015,9369.4427,34.0000,30685.2026,25.2505,89.7796,1.5247,-1.5032,0.8989,-0.3431,-0.2791,-0.1531,-0.1034,28.9971,38.0768,1449.8403,41.4000,11975.7316,23.2465,54.5090,1.1423,-0.8629,0.5933,-0.3636,1.2137,-0.0540,-0.0371,WE,44
80.9539,106.0599,11247.9632,31.8000,30605.1726,22.6453,88.7776,1.5717,-1.5297,0.9124,-0.3856,-0.5080,-0.0531,0.0710,23.1111,29.8072,888.4462,41.6000,10743.7618,25.2505,50.3006,1.0219,-0.8579,0.5330,-0.3126,0.6508,1.0989,-1.0003,WE,44
85.1606,109.6956,12031.2051,33.0000,30935.7681,21.4429,89.9800,1.5817,-1.5245,0.9114,-0.4034,-0.6611,-0.0998,0.0983,21.7738,26.9781,727.6770,43.2000,10273.4141,24.6493,48.0962,0.9574,-0.8526,0.5455,-0.3271,-0.4401,1.5665,-1.2788,WE,44
78.0238,98.1566,9634.5994,34.8000,28772.8984,21.8437,89.3788,1.5089,-1.4154,0.8534,-0.3911,-0.8606,-0.0696,0.0799,20.0433,25.1391,631.9756,42.8000,9298.9856,22.2445,43.6874,0.9325,-0.8251,0.5142,-0.3557,-0.1735,1.4257,-1.7791,WE,44
65.8908,84.1034,7072.0392,36.8000,25614.8878,24.0481,89.3788,1.4148,-1.2830,0.7604,-0.3341,-0.9271,0.0379,-0.6825,17.8750,22.8389,521.5854,40.2000,9019.6850,22.8457,43.4870,0.8637,-0.8230,0.4086,-0.2944,0.8260,0.9439,-2.4264,WE,44
61.5264,80.5905,6494.4855,36.2000,23052.0221,23.4469,86.5731,1.4164,-1.2287,0.6750,-0.3050,-1.4834,0.0610,-1.5164,18.8731,24.0438,578.1001,38.8000,9333.4163,22.6453,43.0862,0.9197,-0.8716,0.4720,-0.3125,0.4909,0.6224,-1.8874,WE,44
59.9528,79.0793,6253.2656,37.0000,22591.2518,25.0501,85.5711,1.4261,-1.2389,0.6533,-0.3121,-2.1849,0.2379,-0.8723,24.4405,31.6363,1000.8470,41.4000,11899.9801,26.6533,52.1042,0.9631,-0.9499,0.5411,-0.2873,0.5596,-0.1030,-1.9148,WE,44
54.8783,71.2283,5073.4160,36.4000,22511.7292,27.0541,85.1703,1.3600,-1.2690,0.7147,-0.3653,-2.2475,0.5868,0.0500,25.6458,32.9122,1083.2105,40.4000,12572.2451,27.6553,56.7134,1.0080,-1.0122,0.5593,-0.2952,0.6198,-0.2838,-1.4661,WE,44
62.5400,80.0255,6403.6292,34.0000,24642.8671,24.6493,83.9679,1.4027,-1.3110,0.7678,-0.3346,-1.3349,0.6649,-0.2138,19.3580,25.4190,646.0972,42.2000,9513.4187,23.0461,44.6894,1.0422,-1.0207,0.5992,-0.3801,-0.3757,1.6813,-0.1041,WE,44
82.2890,108.7071,11817.2253,35.4000,31760.0595,24.4489,88.1764,1.4834,-1.4107,0.8402,-0.3440,-1.2226,0.3376,-0.4351,18.6357,24.4232,596.4562,43.0000,9432.9811,24.0481,44.8898,1.0022,-0.9922,0.5733,-0.3791,-0.2513,1.5430,0.2211,WE,44
77.3918,106.0854,11253.5729,36.6000,30416.6411,25.6513,88.7776,1.5164,-1.4557,0.8943,-0.3737,-1.3121,0.3284,0.1099,20.3901,26.2209,687.4843,39.2000,9495.1506,22.4449,44.8898,0.9947,-0.9261,0.5504,-0.3685,1.0338,0.0948,0.2912,WE,44
62.2609,84.5166,7142.8729,35.2000,24190.2148,25.6513,86.5731,1.5511,-1.4912,0.9215,-0.4013,-0.5176,0.1660,0.0189,18.5875,23.8969,570.9710,41.4000,8587.2296,21.4429,40.4810,0.9286,-0.8196,0.5278,-0.3786,0.9168,0.6406,-0.1148,WE,44
6.6676,10.1642,103.2001,24.0000,2637.7150,4.8096,10.4208,1.3297,-1.0882,0.6821,-0.3311,-0.1135,0.0101,-0.0883,4.3938,6.0962,37.1636,15.2000,2147.3239,1.2024,1.6032,0.9310,-0.8472,0.5047,-0.3861,0.2657,-0.3024,-0.0033,WE,45
19.1249,29.0588,844.4118,30.8000,6815.7555,12.4248,40.8818,1.3896,-1.1661,0.7472,-0.4263,1.1419,0.0332,-0.1637,6.7929,9.2369,85.3175,18.8000,3098.4240,4.4088,6.4128,1.0686,-0.9807,0.6585,-0.4118,-5.3344,-46.3404,-4.5017,WE,45
51.0513,73.8249,5450.0660,35.0000,18994.8418,21.8437,78.1563,1.5374,-1.4290,0.7626,-0.3347,1.4401,1.2850,0.4604,12.5127,17.4635,304.9609,30.2000,5742.9654,12.4248,22.0441,1.1039,-1.0061,0.6004,-0.3838,-7.0658,-81.8945,-8.5109,WE,45
99.3272,134.2131,18013.1255,35.4000,39428.1655,25.4509,92.1844,1.5308,-1.4943,0.8772,-0.3874,-1.8326,3.6938,0.6915,23.6944,31.6040,998.8025,36.4000,10173.4502,20.4409,47.2946,1.2366,-1.1108,0.6168,-0.3326,-0.5597,-58.0436,-0.6703,WE,45
113.8777,147.8874,21869.2110,37.0000,45096.1339,24.2485,92.1844,1.5188,-1.5203,0.9510,-0.4358,-4.9537,4.3521,1.0541,27.8477,35.9967,1295.7163,37.6000,11735.2920,21.8437,54.7094,1.2451,-1.0973,0.6208,-0.3308,-1.5096,-25.5595,4.6344,WE,45
90.6831,118.4101,14020.6864,36.2000,34954.5442,22.4449,88.3768,1.4831,-1.4633,0.9350,-0.4262,-2.4627,1.9840,0.5271,23.8499,31.3791,984.6433,37.8000,10147.8590,20.6413,49.2986,1.1736,-0.9867,0.5998,-0.3502,-3.8862,-2.9245,2.8417,WE,45
